gene_accession_id,MGI:2684940
gene_symbol,Gm94
Mouse_strain,C57BL
Mouse_life_stage,Early adult
Parameter_id,IMPC_GEP_030_002
Pvalue,0.3240501
Parameter_name,Edema
Analysis_id,nn91y4k8ongy2u9
