gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_GRS_010_001
pvalue,0.9805861
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,2q47613ebi6030r
