gene_accession_id,MGI:1925212
gene_symbol,Scaf8
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_ACS_037_001
pvalue,0.9822836
parameter_name,% Pre-pulse inhibition - Global
analysis_id,202c32c27g9l662
