gene_accession_id,MGI:1919095
gene_symbol,Erich3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_704
pvalue,0.4299236
parameter_name,Prepulse inhibition - PP4
analysis_id,23dbr762ui8eh46
