gene_accession_id,MGI:1914162
gene_symbol,Bzw2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_010_001
pvalue,1.497877
parameter_name,Iris/Pupil
analysis_id,d201599h8eo9h8e
