gene_accession_id,MGI:2448562
gene_symbol,Adnp2
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_OFD_019_001
pvalue,0.1600529
parameter_name,Number of center entries
analysis_id,b03292kd349aqt8
