gene_accession_id,MGI:97312
gene_symbol,Nfkb1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_014_001_006
pvalue,3.447186e-08
parameter_name,cornea
analysis_id,9c2fh80fex6e70s
