gene_accession_id,MGI:2136381
gene_symbol,Hadhb
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_010_001
pvalue,0.8696832
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,r2nl568pwu7267h
