gene_accession_id,MGI:1859214
gene_symbol,Pmm2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_013_001
pvalue,0.231989
parameter_name,Alanine aminotransferase
analysis_id,00ptoehk84q7y00
