gene_accession_id,MGI:2685948
gene_symbol,Irgc
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_063_001
pvalue,0.3190429
parameter_name,Cervical processes
analysis_id,8tb6p7919pu3cov
