gene_accession_id,MGI:2182543
gene_symbol,Grhl2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_ACS_006_001
pvalue,0.6722039
parameter_name,Response amplitude - S
analysis_id,v0ikn2n2472g0nu
