gene_accession_id,MGI:1858696
gene_symbol,Copg1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_002_001
pvalue,0.5375597
parameter_name,Tail - length
analysis_id,pp4e8il60h90p2o
