gene_accession_id,MGI:2385295
gene_symbol,Sez6l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_016_001_006
pvalue,0.4735063
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,68jq1s6ao6s6595
