gene_accession_id,MGI:1914162
gene_symbol,Bzw2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_010_001
pvalue,0.3702862
parameter_name,24kHz-evoked ABR Threshold
analysis_id,228hln7w54uc5nl
