gene_accession_id,MGI:1921703
gene_symbol,Cfap53
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_014_001
pvalue,0.2566248
parameter_name,Coat - hair texture / appearance - back
analysis_id,xm10hs5n9267zff
