gene_accession_id,MGI:1933155
gene_symbol,Arl4d
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_007_001
pvalue,0.2284151
parameter_name,BMC/Body weight
analysis_id,2856048qfrhza21
