gene_accession_id,MGI:1859214
gene_symbol,PMM2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_019
pvalue,0.05351092
parameter_name,Skull shape
analysis_id,pk51cg445m2v8wi
