gene_accession_id,MGI:1929492
gene_symbol,Atl2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_092_002
pvalue,0.2056529
parameter_name,Retina (combined)
analysis_id,vi33d72854i4g31
