gene_accession_id,MGI:95514
gene_symbol,Fes
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_049_002
pvalue,0.2815142
parameter_name,Hindlimb digit - shape
analysis_id,3wj7p4g3r7kw010
