gene_accession_id,MGI:2385295
gene_symbol,Sez6l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_034_001
pvalue,0.3153175
parameter_name,% Pre-pulse inhibition - PPI2
analysis_id,vdhxv7i41j8v413
