gene_accession_id,MGI:2140300
gene_symbol,Myorg
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_069_001
pvalue,0.5295307
parameter_name,Delayed embryonic development
analysis_id,78i2a3n5oq6a8j1
