gene_accession_id,MGI:2387464
gene_symbol,Pank3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_062_001
pvalue,0.3959267
parameter_name,Skin texture - whole body
analysis_id,l2smp6c5bv28k58
