gene_accession_id,MGI:1929492
gene_symbol,Atl2
mouse_strain,C54BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_002_001
pvalue,0.7322269
parameter_name,Red blood cell count
analysis_id,u0iq5a2or505x69
