gene_accession_id,MGI:1918248
gene_symbol,Phf6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_033_001
pvalue,0.2787253
parameter_name,Tibia length
analysis_id,91j9sw8wfwzmck2
