gene_accession_id,MGI:1933155
gene_symbol,Arl4d
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_011_001
pvalue,0.5427062
parameter_name,Initial response to glucose challenge
analysis_id,mes0zv5h4j18nn6
