gene_accession_id,MGI:1921398
gene_symbol,Cluh
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_013_001
pvalue,0.2769602
parameter_name,Alanine aminotransferase
analysis_id,6e1u71pk8336ft3
