gene_accession_id,MGI:107247
gene_symbol,Adam7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_007_001
pvalue,0.3442196
parameter_name,Coat - color - abdomen
analysis_id,2qv8ne30m4sl266
