gene_accession_id,MGI:1298378
gene_symbol,Dhcr7
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,BCMLA_EYE_067_001
pvalue,0.5386306
parameter_name,Left anterior chamber depth
analysis_id,y1281b76650w69y
