gene_accession_id,MGI:105089
gene_symbol,Hsd17b4
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,ESLIM_011_001_704
pvalue,0.4493994
parameter_name,Prepulse inhibition - PP4
analysis_id,2vrr684fgebrp85
