gene_accession_id,MGI:105089
gene_symbol,Hsd17b4
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,JAX_OFD_013_001
pvalue,0.5833193
parameter_name,Periphery average speed
analysis_id,nktc9pq296ws2d8
