gene_accession_id,MGI:103227
gene_symbol,Cmah
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_032_001
pvalue,0.3599265
parameter_name,Lymphocyte cell count
analysis_id,p5m5xj1y01bgj55
