gene_accession_id,MGI:2444418
gene_symbol,Scara3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_009_001
pvalue,0.7022239
parameter_name,Fat/Body weight
analysis_id,94y8bp73m4g3bee
