gene_accession_id,MGI:1922422
gene_symbol,Ccdc146
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_008
pvalue,0.7475498
parameter_name,PP2 + pulse startle magnitude
analysis_id,187sa9s31l0hi5o
