gene_accession_id,MGI:2144989
gene_symbol,Plekhh1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_916_001_008
pvalue,0.2898832
parameter_name,Latency familiar object exploration
analysis_id,5s9wb09q37z3af6
