gene_accession_id,mgi:2182543
gene_symbol,Grhl2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_EYE_026_001
pvalue,0.1844931
parameter_name,Retinal Blood Vessels Pattern
analysis_id,806t9h7033104bu
