gene_accession_id,MGI:1917345
gene_symbol,Zfp512
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_017_001
pvalue,0.7332587
parameter_name,Number of caudal vertebrae
analysis_id,6a5179ily24cm87
