gene_accession_id,MGI:1931028
gene_symbol,Recql4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_016_001_006
pvalue,0.8721395
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,6dksm52cov2j35n
