gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_EYE_092_001
pvalue,0.2277967
parameter_name,Retina (combined)
analysis_id,20599362p2xit24
