gene_accession_id,MGI:1933155
gene_symbol,Arl4d
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_007_001
pvalue,0.5988873
parameter_name,Coat - color - abdomen
analysis_id,cqk72xwr0kh8s0t
