gene_accession_id,MGI:1915814
gene_symbol,Nufip2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,ESLIM_021_001_004
pvalue,0.6713229
parameter_name,Free fatty acids
analysis_id,4n450w45h0m403i
