gene_accession_id,MGI:2147679
gene_symbol,Patl1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_035_001
pvalue,2.780119e-05
parameter_name,% Pre-pulse inhibition - PPI3
analysis_id,73xsv5d038rp8i2
