gene_accession_id,MGI:1861457
gene_symbol,Dynll1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_020_001
pvalue,1.662799e-05
parameter_name,Fructosamine
analysis_id,xp0624bci2acgxn
