gene_accession_id,MGI:107247
gene_symbol,Adam7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_005_002
pvalue,0.6096726
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
analysis_id,7vqrn0j3sei9068
