gene_accession_id,MGI:1098779
gene_symbol,Cdk2ap2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_014_001
pvalue,0.2475225
parameter_name,Center distance travelled
analysis_id,r3916bb4igmcwlf
