gene_accession_id,MGI:1347249
gene_symbol,PSG16
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_035_001
pvalue,0.0712142
parameter_name,% Pre-pulse inhibition - PPI3
analysis_id,01697qa82b27nj8
