gene_accession_id,MGI:1918248
gene_symbol,Phf6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_072_001
pvalue,-0.3527958
parameter_name,CD4+ T helper cells - % of CD45+
analysis_id,svgk05822g50n4f
