gene_accession_id,MGI:103556
gene_symbol,Cxcl12
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_OFD_009_001
pvalue,0.4050053
parameter_name,Whole arena average speed
analysis_id,529l63973q05a48
