gene_accession_id,MGI:1931028
gene_symbol,Recql4
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_EYE_092_002
pvalue,0.7032888
parameter_name,Retina (combined)
analysis_id,4p6241l2132b1n9
