gene_accession_id,MGI:1859214
gene_symbol,Pmm2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_EYE_092_001
pvalue,0.7894114
parameter_name,Retina (combined)
analysis_id,x4y439pmfi1k2cj
