gene_accession_id,MGI:2443664
gene_symbol,Rreb1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_027_001
pvalue,0.7830557
parameter_name,Persistence of hyaloid vascular system
analysis_id,b0xf5p1mlza4047
