gene_accession_id,MGI:1919618
gene_symbol,Borcs8
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_IMM_072_001
pvalue,0.8039188
parameter_name,CD4+ T helper cells - % of CD45+
analysis_id,pum9e3i37c056m0
