gene_accession_id,MGI:2444156
gene_symbol,Rccd1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_026_001
pvalue,0.3706375
parameter_name,Retinal Blood Vessels Pattern
analysis_id,3l1o0743wiq73h2
