gene_accession_id,MGI:2385295
gene_symbol,Sez6l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_009_001
pvalue,0.9515591
parameter_name,Calcium
analysis_id,4vu2ay6a43g3b7u
