gene_accession_id,MGI:98495
gene_symbol,Tbx3
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_GEP_022_001
pvalue,0.4556188
parameter_name,Embryo Size
analysis_id,04r76l456qa3kwv
