gene_accession_id,MGI:2136381
gene_symbol,Hadhb
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,M-G-P_016_001_006
pvalue,0.957733
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,13l60666533tefk
