gene_accession_id,MGI:98495
gene_symbol,Tbx3
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_HEM_008_001
pvalue,0.9154159
parameter_name,Platelet count
analysis_id,zscw9u949mgvph2
