gene_accession_id,MGI:2182543
gene_symbol,Grhl2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CBC_012_001
pvalue,0.4048691
parameter_name,Aspartate aminotransferase
analysis_id,wlpx2584q3390e6
