gene_accession_id,MGI:1918529
gene_symbol,Slc29a3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_033_001
pvalue,0.1934168
parameter_name,Monocyte differential count
analysis_id,8ir5vs8t32tx833
