gene_accession_id,MGI:2444418
gene_symbol,Scara3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_008_001
pvalue,0.4261449
parameter_name,Forelimb grip strength measurement mean
analysis_id,5s1p3859d4kafh4
