gene_accession_id,MGI:102657
gene_symbol,Cdc34
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_007
pvalue,0.8967058
parameter_name,PP1 + pulse startle magnitude
analysis_id,aj806355kgm5vt6
