gene_accession_id,MGI:1915956
gene_symbol,Rgp1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_OFD_011_001
pvalue,0.8371305
parameter_name,Periphery resting time
analysis_id,m22z9x1kshd2gjb
