gene_accession_id,MGI:1924170
gene_symbol,Arrdc5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_049_002
pvalue,0.5218077
parameter_name,Hindlimb digit - shape
analysis_id,ua7036693i273oi
