gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,ESLIM_016_001_008
pvalue,0.7397558
parameter_name,Platelets count
analysis_id,s0t8k0r2od13kxs
