gene_accession_id,MGI:1861457
gene_symbol,Dynll1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_069_001
pvalue,0.7420029
parameter_name,Left inner nuclear layer
analysis_id,725472zg912d29t
